ID,Activity,Category,Created At,Data Revision,Metadata,Productivity,Refer Date,Seconds,Source Group,Source Name,Source Type,Technical ID,Time End,Time Offset,Time Start,Updated At
32321196,system idle process,Other,2019-08-02T03:48:08.346+03:00,1,{},0,02-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Other,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.346+03:00
32321192,amplitude.com,Intelligence,2019-08-02T03:48:08.327+03:00,1,{},2,02-08-19,7,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Intelligence,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.327+03:00
32321187,Zoom,Meetings,2019-08-02T03:48:08.309+03:00,1,{},0,02-08-19,12,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Meetings,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.309+03:00
32321183,stage-app.welltory.com,Health & Medicine,2019-08-02T03:48:08.289+03:00,1,{},1,02-08-19,15,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Health & Medicine,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.289+03:00
32321178,metabase.welltory.com,Health & Medicine,2019-08-02T03:48:08.267+03:00,1,{},1,02-08-19,15,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Health & Medicine,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.267+03:00
32321172,api.welltory.com,General Business,2019-08-02T03:48:08.248+03:00,1,{},2,02-08-19,23,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-General Business,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.248+03:00
32321168,stage-api.welltory.com,Health & Medicine,2019-08-02T03:48:08.231+03:00,1,{},1,02-08-19,92,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Health & Medicine,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.231+03:00
32321164,facebook.com,General Social Networking,2019-08-02T03:48:08.185+03:00,1,{},0,02-08-19,167,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-General Social Networking,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.185+03:00
32321155,app.asana.com,Project Management,2019-08-02T03:48:08.154+03:00,1,{},2,02-08-19,203,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Project Management,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.154+03:00
32321148,telegram,Instant Message,2019-08-02T03:48:08.126+03:00,1,{},0,02-08-19,492,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Instant Message,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.126+03:00
32321141,Zoom,Voice Chat,2019-08-02T03:48:08.091+03:00,1,{},0,02-08-19,896,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Voice Chat,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.091+03:00
32321133,Slack,Instant Message,2019-08-02T03:48:08.017+03:00,1,{},0,02-08-19,1643,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T13:00:00-Instant Message,2019-08-01T16:00:00.000+03:00,0,2019-08-01T16:00:00.000+03:00,2019-08-02T03:48:08.017+03:00
32321126,amplitude.com,Intelligence,2019-08-02T03:48:07.982+03:00,1,{},2,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Intelligence,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.982+03:00
32321122,Windows Explorer,General Utilities,2019-08-02T03:48:07.962+03:00,1,{},1,02-08-19,6,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-General Utilities,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.962+03:00
32321116,typeform.com,Customer Relations,2019-08-02T03:48:07.941+03:00,1,{},2,02-08-19,6,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Customer Relations,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.941+03:00
32321111,system idle process,Other,2019-08-02T03:48:07.901+03:00,1,{},0,02-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Other,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.901+03:00
32321106,drive.google.com,General Business,2019-08-02T03:48:07.876+03:00,1,{},2,02-08-19,14,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-General Business,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.876+03:00
32321101,Google Chrome,Browsers,2019-08-02T03:48:07.857+03:00,1,{},0,02-08-19,21,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Browsers,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.857+03:00
32321094,welltory.atlassian.net,Writing,2019-08-02T03:48:07.827+03:00,1,{},2,02-08-19,27,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Writing,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.827+03:00
32321087,api.welltory.com,General Business,2019-08-02T03:48:07.803+03:00,1,{},2,02-08-19,37,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-General Business,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.803+03:00
32321082,metabase.welltory.com,Health & Medicine,2019-08-02T03:48:07.764+03:00,1,{},1,02-08-19,72,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Health & Medicine,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.764+03:00
32321074,app.asana.com,Project Management,2019-08-02T03:48:07.721+03:00,1,{},2,02-08-19,126,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Project Management,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.721+03:00
32321070,admin.typeform.com,Customer Relations,2019-08-02T03:48:07.694+03:00,1,{},2,02-08-19,170,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Customer Relations,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.694+03:00
32321066,facebook.com,General Social Networking,2019-08-02T03:48:07.670+03:00,1,{},0,02-08-19,202,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-General Social Networking,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.670+03:00
32321062,Google Spreadsheets,General Business,2019-08-02T03:48:07.647+03:00,1,{},2,02-08-19,203,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-General Business,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.647+03:00
32321058,telegram,Instant Message,2019-08-02T03:48:07.623+03:00,1,{},0,02-08-19,325,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Instant Message,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.623+03:00
32321054,analytics.amplitude.com,Intelligence,2019-08-02T03:48:07.602+03:00,1,{},2,02-08-19,633,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Intelligence,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.602+03:00
32321049,Slack,Instant Message,2019-08-02T03:48:07.574+03:00,1,{},0,02-08-19,1727,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T12:00:00-Instant Message,2019-08-01T15:00:00.000+03:00,0,2019-08-01T15:00:00.000+03:00,2019-08-02T03:48:07.574+03:00
32321045,searchui,General Utilities,2019-08-02T03:48:07.555+03:00,1,{},1,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-General Utilities,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.555+03:00
32321041,telegram,Instant Message,2019-08-02T03:48:07.536+03:00,1,{},0,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-Instant Message,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.536+03:00
32321036,google.com,Search,2019-08-02T03:48:07.498+03:00,1,{},0,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-Search,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.499+03:00
32321030,Google Documents,Writing,2019-08-02T03:48:07.470+03:00,1,{},2,02-08-19,8,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-Writing,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.470+03:00
32321025,welltory.atlassian.net,Writing,2019-08-02T03:48:07.450+03:00,1,{},2,02-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-Writing,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.450+03:00
32321020,Windows Explorer,General Utilities,2019-08-02T03:48:07.430+03:00,1,{},1,02-08-19,12,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-General Utilities,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.430+03:00
32321015,appstoreconnect.apple.com,Engineering & Technology,2019-08-02T03:48:07.390+03:00,1,{},1,02-08-19,21,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-Engineering & Technology,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.390+03:00
32321009,Slack,Instant Message,2019-08-02T03:48:07.364+03:00,1,{},0,02-08-19,48,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-Instant Message,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.364+03:00
32321005,facebook.com,General Social Networking,2019-08-02T03:48:07.344+03:00,1,{},0,02-08-19,391,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-General Social Networking,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.344+03:00
32320999,app.asana.com,Project Management,2019-08-02T03:48:07.283+03:00,1,{},2,02-08-19,462,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T11:00:00-Project Management,2019-08-01T14:00:00.000+03:00,0,2019-08-01T14:00:00.000+03:00,2019-08-02T03:48:07.283+03:00
32320995,system idle process,Other,2019-08-02T03:48:07.254+03:00,1,{},0,02-08-19,1,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Other,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:07.254+03:00
32320990,metabase.welltory.com,Health & Medicine,2019-08-02T03:48:07.227+03:00,1,{},1,02-08-19,2,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Health & Medicine,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:07.227+03:00
32320985,google.com,Search,2019-08-02T03:48:07.193+03:00,1,{},0,02-08-19,3,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Search,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:07.193+03:00
32320981,snippingtool,Presentation,2019-08-02T03:48:07.138+03:00,1,{},2,02-08-19,3,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Presentation,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:07.138+03:00
32320972,connect.yandex.ru,Search,2019-08-02T03:48:07.083+03:00,1,{},0,02-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Search,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:07.083+03:00
32320967,video.ui,Video,2019-08-02T03:48:07.020+03:00,1,{},-2,02-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Video,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:07.020+03:00
32320960,Windows Explorer,General Utilities,2019-08-02T03:48:06.951+03:00,1,{},1,02-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-General Utilities,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.951+03:00
32320955,itunesconnect.apple.com,General Software Development,2019-08-02T03:48:06.924+03:00,1,{},2,02-08-19,26,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-General Software Development,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.924+03:00
32320950,applicationframehost,General Utilities,2019-08-02T03:48:06.892+03:00,1,{},1,02-08-19,36,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-General Utilities,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.892+03:00
32320945,analytics.amplitude.com,Intelligence,2019-08-02T03:48:06.855+03:00,1,{},2,02-08-19,67,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Intelligence,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.855+03:00
32320937,welltory.atlassian.net,Writing,2019-08-02T03:48:06.776+03:00,1,{},2,02-08-19,68,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Writing,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.776+03:00
32320933,appstoreconnect.apple.com,Engineering & Technology,2019-08-02T03:48:06.720+03:00,1,{},1,02-08-19,145,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Engineering & Technology,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.720+03:00
32320923,app.asana.com,Project Management,2019-08-02T03:48:06.659+03:00,1,{},2,02-08-19,183,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Project Management,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.659+03:00
32320917,telegram,Instant Message,2019-08-02T03:48:06.611+03:00,1,{},0,02-08-19,252,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Instant Message,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.611+03:00
32320911,Slack,Instant Message,2019-08-02T03:48:06.407+03:00,1,{},0,02-08-19,1612,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T10:00:00-Instant Message,2019-08-01T13:00:00.000+03:00,0,2019-08-01T13:00:00.000+03:00,2019-08-02T03:48:06.407+03:00
32320904,lockapp,Other,2019-08-02T03:48:06.356+03:00,1,{},0,02-08-19,4,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T09:00:00-Other,2019-08-01T12:00:00.000+03:00,0,2019-08-01T12:00:00.000+03:00,2019-08-02T03:48:06.356+03:00
32320898,system idle process,Other,2019-08-02T03:48:06.332+03:00,1,{},0,02-08-19,6,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T09:00:00-Other,2019-08-01T12:00:00.000+03:00,0,2019-08-01T12:00:00.000+03:00,2019-08-02T03:48:06.332+03:00
32320889,telegram,Instant Message,2019-08-02T03:48:06.244+03:00,1,{},0,02-08-19,15,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T09:00:00-Instant Message,2019-08-01T12:00:00.000+03:00,0,2019-08-01T12:00:00.000+03:00,2019-08-02T03:48:06.244+03:00
32320885,Slack,Instant Message,2019-08-02T03:48:06.224+03:00,1,{},0,02-08-19,17,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T09:00:00-Instant Message,2019-08-01T12:00:00.000+03:00,0,2019-08-01T12:00:00.000+03:00,2019-08-02T03:48:06.224+03:00
32320878,metabase.welltory.com,Health & Medicine,2019-08-02T03:48:06.202+03:00,1,{},1,02-08-19,222,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-01T09:00:00-Health & Medicine,2019-08-01T12:00:00.000+03:00,0,2019-08-01T12:00:00.000+03:00,2019-08-02T03:48:06.202+03:00
32394164,Google Spreadsheets,General Business,2019-08-03T03:48:38.501+03:00,1,{},2,03-08-19,457,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T13:00:00-General Business,2019-08-02T16:00:00.000+03:00,0,2019-08-02T16:00:00.000+03:00,2019-08-03T03:48:38.501+03:00
32394160,welltory.atlassian.net,Writing,2019-08-03T03:48:38.468+03:00,1,{},2,03-08-19,896,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T13:00:00-Writing,2019-08-02T16:00:00.000+03:00,0,2019-08-02T16:00:00.000+03:00,2019-08-03T03:48:38.468+03:00
32394155,Slack,Instant Message,2019-08-03T03:48:38.430+03:00,1,{},0,03-08-19,1738,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T13:00:00-Instant Message,2019-08-02T16:00:00.000+03:00,0,2019-08-02T16:00:00.000+03:00,2019-08-03T03:48:38.430+03:00
32394152,course.skillbox.ru,Uncategorized,2019-08-03T03:48:38.395+03:00,1,{},0,03-08-19,5,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.395+03:00
32394147,get.slack.help,Instant Message,2019-08-03T03:48:38.367+03:00,1,{},-1,03-08-19,6,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Instant Message,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.367+03:00
32394143,ашпьф,Uncategorized,2019-08-03T03:48:38.323+03:00,1,{},0,03-08-19,8,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.323+03:00
32394136,blog.usejournal.com,Uncategorized,2019-08-03T03:48:38.273+03:00,1,{},0,03-08-19,8,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.273+03:00
32394132,thestyleofelements.org,Uncategorized,2019-08-03T03:48:38.234+03:00,1,{},0,03-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.234+03:00
32394127,Google Spreadsheets,General Business,2019-08-03T03:48:38.180+03:00,1,{},2,03-08-19,9,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General Business,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.180+03:00
32394123,medium.com,General News & Opinion,2019-08-03T03:48:38.116+03:00,1,{},-2,03-08-19,10,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General News & Opinion,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.116+03:00
32394117,course.uxwritinghub.com,Uncategorized,2019-08-03T03:48:38.065+03:00,1,{},0,03-08-19,12,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.065+03:00
32394113,Windows Media Player,General Entertainment,2019-08-03T03:48:38.020+03:00,1,{},-2,03-08-19,15,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-General Entertainment,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:38.020+03:00
32394106,metabase.welltory.com,Health & Medicine,2019-08-03T03:48:37.963+03:00,1,{},1,03-08-19,20,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Health & Medicine,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.963+03:00
32394100,dailyuxwriting.com,Uncategorized,2019-08-03T03:48:37.909+03:00,1,{},0,03-08-19,30,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.909+03:00
32394097,uxwritinghub.com,Uncategorized,2019-08-03T03:48:37.864+03:00,1,{},0,03-08-19,30,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.864+03:00
32394091,writingmicrocopy.com,Uncategorized,2019-08-03T03:48:37.815+03:00,1,{},0,03-08-19,35,RescueTime,RescueTime,api,3fc287b0fd82918951948c92fe0d2ea7ab866e731362acdba0bb3c1c12aaae16-2019-08-02T12:00:00-Uncategorized,2019-08-02T15:00:00.000+03:00,0,2019-08-02T15:00:00.000+03:00,2019-08-03T03:48:37.815+03:00
